"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"539628"	"NC_047559.1"	53851384	53851384	"+"	1.30419291085737e-33	1.91001865375995e-29	-58.6577181208054
"539629"	"NC_047559.1"	53851512	53851512	"+"	2.99999287937498e-36	6.34858084260881e-32	-53.4591194968553
"539655"	"NC_047559.1"	53852379	53852379	"+"	1.23867449971989e-16	8.10066226842609e-14	-51.0861423220974
"539656"	"NC_047559.1"	53852383	53852383	"+"	2.08010995068259e-19	2.38837617110447e-16	-54.7979797979798
"539657"	"NC_047559.1"	53852411	53852411	"+"	1.35530684863598e-24	4.08054858909015e-21	-58.6884928322356
"539658"	"NC_047559.1"	53852544	53852544	"+"	9.13341475250267e-29	5.70561730071059e-25	-59.8130841121495
"548217"	"NC_047559.1"	54635287	54635287	"+"	1.19911177621755e-09	1.51123806491475e-07	52.0049099836334
"558500"	"NC_047560.1"	619096	619096	"+"	9.81124059347743e-18	8.12463883198207e-15	-61.5956727518594
"558501"	"NC_047560.1"	619098	619098	"+"	2.46606167095013e-17	1.88442183229369e-14	-59.6732026143791
"558502"	"NC_047560.1"	619114	619114	"+"	7.50218077384067e-22	1.34827545238436e-18	-58.3333333333333
"558503"	"NC_047560.1"	619121	619121	"+"	1.56100797386501e-16	9.98569881221451e-14	-51.2731481481482
"558505"	"NC_047560.1"	619162	619162	"+"	3.17245624724587e-19	3.51573902683234e-16	-53.2258064516129
"560374"	"NC_047560.1"	1305406	1305406	"+"	5.56146463551008e-12	1.2700755157296e-09	-51.7795979151154
"567167"	"NC_047560.1"	2992565	2992565	"+"	1.57586240304888e-21	2.67247359946465e-18	-56.7901234567901
"575141"	"NC_047560.1"	4778926	4778926	"+"	1.69441809769256e-14	6.90642872749059e-12	-52.8427550357375
"576387"	"NC_047560.1"	5064858	5064858	"+"	1.32644468354134e-24	4.00182312537566e-21	52.8479064039409
"576390"	"NC_047560.1"	5064899	5064899	"+"	5.51918032289987e-24	1.45821595718511e-20	53.6412379530338
"576391"	"NC_047560.1"	5065046	5065046	"+"	2.1790461987083e-30	1.86414036853898e-26	62.6436551475594
"576392"	"NC_047560.1"	5065066	5065066	"+"	1.37126292058061e-24	4.12297571201336e-21	56.2858937544867
"576393"	"NC_047560.1"	5065081	5065081	"+"	5.59737165193951e-29	3.61935146867333e-25	62.0261381339796
"576394"	"NC_047560.1"	5065122	5065122	"+"	7.98403260578531e-37	1.87830956065758e-32	59.3852598211253
"576395"	"NC_047560.1"	5065130	5065130	"+"	1.84195206952655e-25	6.44516392369422e-22	50.3470687638113
"576396"	"NC_047560.1"	5065164	5065164	"+"	4.05278162242626e-26	1.5971649677251e-22	53.9542728635682
"576397"	"NC_047560.1"	5065192	5065192	"+"	6.70040317486628e-29	4.25788975563015e-25	55.0457204053052
"576400"	"NC_047560.1"	5065244	5065244	"+"	7.44933753787737e-26	2.79688802247675e-22	54.7704785077048
"576401"	"NC_047560.1"	5065265	5065265	"+"	1.46244963676713e-25	5.21629266919916e-22	53.4808505187652
"577305"	"NC_047560.1"	5242607	5242607	"+"	2.74243605812851e-17	2.07411037062151e-14	-58.2810398924249
"585404"	"NC_047560.1"	6377210	6377210	"+"	1.15985375793923e-12	3.10317897786324e-10	-51.5291607396871
"585406"	"NC_047560.1"	6377223	6377223	"+"	3.39663860256972e-10	4.9536190659184e-08	-52.5870901639344
"585572"	"NC_047560.1"	6400469	6400469	"+"	6.43810176190023e-14	2.30192332607916e-11	51.9508448540707
"587066"	"NC_047560.1"	6788165	6788165	"+"	1.16324433196088e-13	3.92407992226679e-11	-56.6398775353999
"587724"	"NC_047560.1"	6945387	6945387	"+"	1.66022901839944e-17	1.31007180494611e-14	60.511619528013
"587725"	"NC_047560.1"	6945402	6945402	"+"	1.83078117763517e-15	9.23714346657622e-13	53.4092477570738
"587726"	"NC_047560.1"	6945406	6945406	"+"	9.51298434213835e-22	1.68163676274619e-18	62.8750559785042
"587956"	"NC_047560.1"	7194374	7194374	"+"	5.39611512313543e-17	3.82349176073828e-14	58.6010290641079
"588276"	"NC_047560.1"	7251681	7251681	"+"	5.84510679467412e-14	2.10882296255654e-11	51.4285714285714
"592944"	"NC_047560.1"	8021019	8021019	"+"	5.19707794800426e-22	9.57347895674988e-19	60.2409638554217
"592945"	"NC_047560.1"	8021022	8021022	"+"	6.77898660109437e-23	1.45971157793099e-19	63.75
"592946"	"NC_047560.1"	8021035	8021035	"+"	7.62142267999512e-16	4.18530525975799e-13	60.3077816492451
"592958"	"NC_047560.1"	8029721	8029721	"+"	4.93600716304033e-28	2.68526995190266e-24	62.8181818181818
"592959"	"NC_047560.1"	8029727	8029727	"+"	1.33098062083794e-24	4.01277061720512e-21	59.2739623307309
"592960"	"NC_047560.1"	8029773	8029773	"+"	6.48288140058984e-25	2.05392875352869e-21	56.4340635427245
"592962"	"NC_047560.1"	8029789	8029789	"+"	3.62743574664914e-27	1.70495460986795e-23	55.272318921954
"592968"	"NC_047560.1"	8029994	8029994	"+"	1.61410960362967e-15	8.26270020315228e-13	52.7667140825036
"592969"	"NC_047560.1"	8029997	8029997	"+"	8.50321188929048e-20	1.05080397942586e-16	59.4254143646409
"592970"	"NC_047560.1"	8029999	8029999	"+"	2.78295988195918e-17	2.1022422630885e-14	55.6258503401361
"592971"	"NC_047560.1"	8030115	8030115	"+"	2.55148938704087e-10	3.8449294649097e-08	53.5285443437961
"592975"	"NC_047560.1"	8030366	8030366	"+"	4.91759082850285e-17	3.51597024391974e-14	54.6766011414077
"592976"	"NC_047560.1"	8030377	8030377	"+"	2.10755398415825e-14	8.39910288966083e-12	53.2051282051282
"592977"	"NC_047560.1"	8030380	8030380	"+"	4.7491874678254e-14	1.74983074455038e-11	52.8106222136073
"592978"	"NC_047560.1"	8030555	8030555	"+"	4.05370746843686e-12	9.56517336721693e-10	52.7322404371585
"592979"	"NC_047560.1"	8030590	8030590	"+"	2.47562993808486e-19	2.7974840635932e-16	59.7959183673469
"592980"	"NC_047560.1"	8030600	8030600	"+"	8.34928647614097e-16	4.54494580953549e-13	53.633748801534
"592984"	"NC_047560.1"	8030843	8030843	"+"	2.9017524824144e-29	2.00531733051069e-25	58.9071038251366
"592985"	"NC_047560.1"	8030857	8030857	"+"	1.3301374872621e-28	7.98236830089632e-25	57.8623254679593
"592986"	"NC_047560.1"	8030860	8030860	"+"	1.45669880008658e-31	1.49831809120206e-27	60.8267090620032
"592987"	"NC_047560.1"	8030875	8030875	"+"	4.14249058690554e-29	2.75099637123096e-25	51.4814299624426
"592988"	"NC_047560.1"	8031007	8031007	"+"	6.28741511227239e-30	4.870109688096e-26	51.6483516483517
"592989"	"NC_047560.1"	8031022	8031022	"+"	4.7997093295851e-26	1.86051000299131e-22	55.3388746803069
"593708"	"NC_047560.1"	8347164	8347164	"+"	1.6364995312701e-15	8.36086448230346e-13	64.2424242424242
"593808"	"NC_047560.1"	8372923	8372923	"+"	8.38336868560231e-21	1.24466013354035e-17	60.8974358974359
"594219"	"NC_047560.1"	8419119	8419119	"+"	2.54639561950956e-30	2.14112908432386e-26	-71.7710997442455
"594292"	"NC_047560.1"	8424776	8424776	"+"	2.41705860149315e-13	7.60767156783945e-11	52.0634920634921
"594435"	"NC_047560.1"	8436904	8436904	"+"	1.50768632857533e-13	4.95083394848049e-11	50.6359300476948
"594828"	"NC_047560.1"	8505881	8505881	"+"	4.21017933962508e-29	2.78757685345261e-25	-62.3310023310023
"603985"	"NC_047560.1"	10121369	10121369	"+"	1.19275952814696e-12	3.18140310190784e-10	-64.8717948717949
"603986"	"NC_047560.1"	10121752	10121752	"+"	3.79237974501801e-09	4.15701660307681e-07	-55.7142857142857
"603987"	"NC_047560.1"	10122062	10122062	"+"	3.79896586345315e-11	7.06423196956233e-09	-57.0062171209947
"610056"	"NC_047560.1"	11963008	11963008	"+"	1.90076421739008e-13	6.11626395831166e-11	52.6251025430681
"610057"	"NC_047560.1"	11963010	11963010	"+"	2.2293533938129e-15	1.10156486899488e-12	57.5292397660819
"610807"	"NC_047560.1"	12160270	12160270	"+"	2.87624051803705e-10	4.27358994597936e-08	-56.0975609756098
"611204"	"NC_047560.1"	12354358	12354358	"+"	4.92989224868054e-12	1.13961215326877e-09	-52.914979757085
"611205"	"NC_047560.1"	12354384	12354384	"+"	2.28567191490759e-16	1.41170169020005e-13	-54.1727941176471
"629245"	"NC_047560.1"	15682782	15682782	"+"	2.02612078903753e-09	2.39739928018047e-07	51.7094017094017
"629370"	"NC_047560.1"	15723191	15723191	"+"	8.33413690238879e-15	3.63195194917359e-12	67.2350528815023
"629371"	"NC_047560.1"	15723195	15723195	"+"	2.02277537921443e-12	5.11663855093885e-10	61.6352201257862
"631564"	"NC_047560.1"	16304879	16304879	"+"	3.37736060732088e-15	1.60343245605555e-12	50.9090909090909
"633641"	"NC_047560.1"	16759830	16759830	"+"	2.02241629621099e-08	1.81257053520942e-06	53.5
"634234"	"NC_047560.1"	16843165	16843165	"+"	1.4755645076012e-13	4.85364278137503e-11	51.5817901234568
"634270"	"NC_047560.1"	16845734	16845734	"+"	1.66075915160357e-07	1.1369021126015e-05	51.0595761695322
"634452"	"NC_047560.1"	16860599	16860599	"+"	1.93413986620567e-26	8.09311302838088e-23	-57.684748427673
"634453"	"NC_047560.1"	16860601	16860601	"+"	1.49695145584299e-28	8.88697913831313e-25	-59.2115848753017
"637471"	"NC_047560.1"	17392606	17392606	"+"	3.39618609209148e-16	2.01757409710019e-13	-53.4363657651329
"637474"	"NC_047560.1"	17392704	17392704	"+"	1.29598147615145e-11	2.7097311873239e-09	-54.8611111111111
"639533"	"NC_047560.1"	17587187	17587187	"+"	9.39001688722837e-23	1.97953691908924e-19	50.5376344086022
"640485"	"NC_047560.1"	17830755	17830755	"+"	7.80814656330252e-15	3.42527181153846e-12	-50.3016059537799
"644237"	"NC_047560.1"	18294134	18294134	"+"	2.99616239348263e-23	6.91627989394082e-20	53.9150943396226
"644419"	"NC_047560.1"	18309841	18309841	"+"	1.72914576119324e-20	2.41788214910341e-17	-51.6737138830162
"644430"	"NC_047560.1"	18311040	18311040	"+"	7.55011712094964e-19	7.7460158670691e-16	-53.5353535353535
"644454"	"NC_047560.1"	18314371	18314371	"+"	2.56621215677503e-22	4.97370055103998e-19	50.6666666666667
"651221"	"NC_047560.1"	19058201	19058201	"+"	2.15786032118545e-24	6.22563838082532e-21	51.2953995157385
"651222"	"NC_047560.1"	19058230	19058230	"+"	8.77643387642114e-28	4.55597368336401e-24	51.9736842105263
"651229"	"NC_047560.1"	19058772	19058772	"+"	1.05951368038621e-18	1.05661229749649e-15	57.0837390457644
"651231"	"NC_047560.1"	19059122	19059122	"+"	1.55707161267554e-22	3.15325192463372e-19	54.2056074766355
"651234"	"NC_047560.1"	19060548	19060548	"+"	1.53654877131053e-14	6.32179781278611e-12	61.6883116883117
"654096"	"NC_047560.1"	19325263	19325263	"+"	2.35026432433291e-11	4.60011447284953e-09	-51.8022121014964
"654107"	"NC_047560.1"	19328488	19328488	"+"	8.21053173798502e-13	2.27502772798056e-10	-54.4550044550044
"655660"	"NC_047560.1"	19556142	19556142	"+"	3.17930777981113e-26	1.28299432410491e-22	-66.7346245327897
"655661"	"NC_047560.1"	19556148	19556148	"+"	2.92517893523102e-35	5.45892098008022e-31	-73.8489239475264
"655680"	"NC_047560.1"	19560786	19560786	"+"	1.01945020233281e-11	2.18750270672465e-09	-53.8313253012048
"658038"	"NC_047560.1"	19928539	19928539	"+"	8.02877488080584e-09	8.05455312040456e-07	-53.009828009828
"658155"	"NC_047560.1"	19941237	19941237	"+"	3.54940831189834e-18	3.21230178782695e-15	57.693405652298
"658165"	"NC_047560.1"	19941543	19941543	"+"	4.87559175956049e-28	2.65566947419421e-24	-60.2192281342772
"663362"	"NC_047560.1"	20491348	20491348	"+"	6.79327060317016e-15	3.01511810164251e-12	-63.4391534391534
"663435"	"NC_047560.1"	20504540	20504540	"+"	2.54629561769609e-15	1.24276061465544e-12	57.1348940914158
"663464"	"NC_047560.1"	20518165	20518165	"+"	1.49749412171538e-24	4.47513485850847e-21	56.2403028610439
"663481"	"NC_047560.1"	20519713	20519713	"+"	1.13094783873822e-20	1.63946852660054e-17	69.7054263565892
"663489"	"NC_047560.1"	20520414	20520414	"+"	1.47472438842811e-19	1.73516689503174e-16	65
"663494"	"NC_047560.1"	20521013	20521013	"+"	4.04447610559386e-16	2.36022324565322e-13	61.5606012152223
"663511"	"NC_047560.1"	20522720	20522720	"+"	7.49415253244452e-13	2.0980852724625e-10	53.6640680368533
"663574"	"NC_047560.1"	20533582	20533582	"+"	1.29582735929689e-16	8.42831869344192e-14	51.6178861788618
"663612"	"NC_047560.1"	20537726	20537726	"+"	5.63560792814136e-16	3.18129898620289e-13	52.7498521584861
"664412"	"NC_047560.1"	20776879	20776879	"+"	8.44060432683794e-13	2.33351483490788e-10	60.5504587155963
"673235"	"NC_047560.1"	22063348	22063348	"+"	3.45131890284758e-11	6.48154370896397e-09	51.9900497512438
"673263"	"NC_047560.1"	22083214	22083214	"+"	6.11301706282054e-10	8.33985903562598e-08	-53.3613445378151
"686217"	"NC_047560.1"	25009355	25009355	"+"	1.48408459529048e-22	3.0192691801126e-19	-55.1785714285714
"689773"	"NC_047560.1"	26328138	26328138	"+"	2.01372614920633e-12	5.09753838871221e-10	-51.8791166214645
"693991"	"NC_047560.1"	26774195	26774195	"+"	1.60366531636573e-20	2.25812779554102e-17	55.7598039215686
"700447"	"NC_047560.1"	28516056	28516056	"+"	1.32358700712076e-10	2.14370646437768e-08	53.3653846153846
"709994"	"NC_047560.1"	30791729	30791729	"+"	7.76665672392496e-13	2.16587627373653e-10	-50.6730769230769
"718898"	"NC_047560.1"	32287246	32287246	"+"	3.0123950948421e-11	5.73566970752996e-09	53.3542976939203
"719024"	"NC_047560.1"	32302046	32302046	"+"	4.06085011630003e-11	7.49386734109756e-09	54.1666666666667
"719026"	"NC_047560.1"	32302192	32302192	"+"	6.37059018768278e-15	2.84349557268995e-12	80.6451612903226
"719032"	"NC_047560.1"	32304583	32304583	"+"	5.10590596958939e-08	4.07953654901915e-06	54.9159663865546
"719467"	"NC_047560.1"	32498863	32498863	"+"	3.93065238340787e-15	1.83751254019351e-12	-58.1168831168831
"721708"	"NC_047560.1"	33125181	33125181	"+"	1.34465803571193e-15	7.00415465819662e-13	52.7398429498122
"723863"	"NC_047560.1"	33675565	33675565	"+"	5.10922717051196e-11	9.18853808456065e-09	50.7777579116753
"724893"	"NC_047560.1"	34048373	34048373	"+"	2.93347582034526e-11	5.60301375188253e-09	55.1724137931034
"736756"	"NC_047560.1"	38487493	38487493	"+"	3.19493980044569e-15	1.52467641648833e-12	-54.2163067758749
"736757"	"NC_047560.1"	38487501	38487501	"+"	4.98265256841617e-13	1.45423984297411e-10	-50.7949125596184
"750609"	"NC_047560.1"	43496299	43496299	"+"	3.5769937060052e-07	2.21028054256848e-05	-50.9337860780985
"765631"	"NC_047560.1"	46259105	46259105	"+"	7.93856653565016e-20	9.86267693759723e-17	-52.5316455696203
"770698"	"NC_047560.1"	47025929	47025929	"+"	9.30910925798727e-24	2.36489614231513e-20	68.0570409982175
"770699"	"NC_047560.1"	47025933	47025933	"+"	1.50810192549969e-22	3.06390278833542e-19	67.4906367041199
"770714"	"NC_047560.1"	47027637	47027637	"+"	5.92504598609902e-16	3.33023512041965e-13	68.6046511627907
"770723"	"NC_047560.1"	47031299	47031299	"+"	1.00274533200037e-12	2.72503677867625e-10	-63.8737097753491
"770732"	"NC_047560.1"	47037114	47037114	"+"	1.74489862107327e-11	3.53103671993301e-09	60.9710550887022
"770735"	"NC_047560.1"	47037948	47037948	"+"	1.30796545035343e-11	2.73119386719206e-09	-61.7224880382775
"770850"	"NC_047560.1"	47055655	47055655	"+"	5.79117459882041e-11	1.02700587039762e-08	50.3092145949289
"770927"	"NC_047560.1"	47071815	47071815	"+"	1.30087113912394e-15	6.79447876609791e-13	54.1723459033773
"770930"	"NC_047560.1"	47071910	47071910	"+"	6.83036405401798e-21	1.03140016534781e-17	53.2577132486388
"770986"	"NC_047560.1"	47084874	47084874	"+"	1.43374415609617e-18	1.39276141593339e-15	-54.4303797468354
"771101"	"NC_047560.1"	47093939	47093939	"+"	9.7851669245897e-14	3.36012235565662e-11	-55.0438596491228
"771710"	"NC_047560.1"	47372535	47372535	"+"	1.25664204849408e-22	2.59474591867068e-19	58.2663605051665
"771726"	"NC_047560.1"	47374168	47374168	"+"	7.05431302659373e-25	2.2206551395068e-21	-50.2779720923383
"774217"	"NC_047560.1"	47693199	47693199	"+"	3.458316053734e-11	6.49295611288369e-09	-51.1125374411639
"774293"	"NC_047560.1"	47700978	47700978	"+"	5.88908816099247e-17	4.14820575100692e-14	53.8189455067978
"774601"	"NC_047560.1"	47747752	47747752	"+"	2.42770512943903e-14	9.54689084920348e-12	50.1275510204082
"774720"	"NC_047560.1"	47768697	47768697	"+"	1.49960819839444e-31	1.53887467413531e-27	79.0476190476191
"777002"	"NC_047560.1"	48655297	48655297	"+"	9.32731217405532e-14	3.21763908422203e-11	-50.561797752809
"777004"	"NC_047560.1"	48656056	48656056	"+"	3.14050309998686e-17	2.34628214765645e-14	55.0724637681159
"779106"	"NC_047560.1"	49580756	49580756	"+"	7.61422723442583e-21	1.13964887135659e-17	-56.9230769230769
"779901"	"NC_047560.1"	50094991	50094991	"+"	1.66601814749283e-08	1.52732033291665e-06	-55.785472972973
"780889"	"NC_047560.1"	50346957	50346957	"+"	2.61260407313429e-13	8.16158312172019e-11	-64.4385026737968
"781174"	"NC_047560.1"	50377884	50377884	"+"	2.87434340264094e-13	8.89193853647203e-11	54.2107377158924
"781179"	"NC_047560.1"	50378895	50378895	"+"	1.24532487738451e-21	2.1515201364258e-18	64.7955647955648
"781262"	"NC_047560.1"	50388700	50388700	"+"	1.01686462708149e-24	3.11026622011129e-21	50.9778692743181
"781870"	"NC_047560.1"	50425817	50425817	"+"	2.61904709673889e-22	5.05836940780454e-19	-63.943967643287
"781888"	"NC_047560.1"	50428353	50428353	"+"	4.63545519149881e-13	1.36261776374705e-10	-55.7412790697674
"782210"	"NC_047560.1"	50465016	50465016	"+"	9.05634408464315e-29	5.66547356275216e-25	57.5641915336572
"782223"	"NC_047560.1"	50465450	50465450	"+"	1.23186878721842e-27	6.26970910418838e-24	52.1505000349675
"782289"	"NC_047560.1"	50476483	50476483	"+"	1.41761029198079e-24	4.2525365513573e-21	-61.5786578657866
"782299"	"NC_047560.1"	50477676	50477676	"+"	1.74028638858221e-11	3.52283153409884e-09	52.8927280032141
"782362"	"NC_047560.1"	50485450	50485450	"+"	1.4188955556876e-09	1.75080055739729e-07	58.1286549707602
"782929"	"NC_047560.1"	50571717	50571717	"+"	3.88754318855821e-37	9.71414712895612e-33	-77.3034877667881
"785222"	"NC_047560.1"	50947324	50947324	"+"	5.36317041859694e-21	8.25507827816955e-18	-59.0361445783133
"785264"	"NC_047560.1"	50953361	50953361	"+"	1.03298166501761e-10	1.71924748947987e-08	-58.4365325077399
"785300"	"NC_047560.1"	50961629	50961629	"+"	9.28973846517086e-15	4.00108750870673e-12	58.9425287356322
"785320"	"NC_047560.1"	50963238	50963238	"+"	4.34826869241403e-25	1.42141630350447e-21	56.6439024390244
"785352"	"NC_047560.1"	50966773	50966773	"+"	4.51860735410378e-18	4.00584201518784e-15	-57.1428571428571
"789952"	"NC_047560.1"	51230190	51230190	"+"	3.0337805986828e-16	1.82458147259328e-13	-50.7301173402868
"790188"	"NC_047560.1"	51255358	51255358	"+"	5.07648883428964e-42	2.67292557051751e-37	-64.8366094904219
"790231"	"NC_047560.1"	51259229	51259229	"+"	6.07392018096825e-18	5.24791349136301e-15	70.6206206206206
"790281"	"NC_047560.1"	51263849	51263849	"+"	9.44081866456073e-18	7.84727935821703e-15	52.7777777777778
"790284"	"NC_047560.1"	51264104	51264104	"+"	8.53961743751892e-08	6.38095166080978e-06	53.7894736842105
"790389"	"NC_047560.1"	51277183	51277183	"+"	8.01571730001643e-17	5.47188710502652e-14	62.2073578595318
"790687"	"NC_047560.1"	51309133	51309133	"+"	1.11389124936635e-10	1.83786452678043e-08	58.5067319461444
"790721"	"NC_047560.1"	51315087	51315087	"+"	3.06474012391587e-26	1.2412913594429e-22	60.6727243743026
"792618"	"NC_047560.1"	51461748	51461748	"+"	3.30534576024629e-16	1.96969354934574e-13	56.716097141629
"792625"	"NC_047560.1"	51462392	51462392	"+"	8.71038453720709e-17	5.898755033236e-14	63.2572777340677
"792626"	"NC_047560.1"	51462400	51462400	"+"	1.52773458641321e-15	7.86697960841253e-13	60.3946441155743
"792646"	"NC_047560.1"	51463763	51463763	"+"	2.28264683645733e-16	1.41022717135285e-13	66.1524703778225
"792673"	"NC_047560.1"	51467350	51467350	"+"	1.05410357083874e-11	2.25409631509676e-09	60.1190476190476
"792699"	"NC_047560.1"	51473686	51473686	"+"	1.4642846929589e-15	7.57198538236651e-13	-58.538633818589
"792700"	"NC_047560.1"	51473708	51473708	"+"	1.36105824297142e-18	1.32827966933767e-15	-63.1292517006803
"793074"	"NC_047560.1"	51534861	51534861	"+"	6.84443866278819e-10	9.22419428330253e-08	50.2093144950288
"795470"	"NC_047560.1"	51686021	51686021	"+"	5.54697069872092e-10	7.65307044643649e-08	-52.6437312398984
"796884"	"NC_047560.1"	51883883	51883883	"+"	2.13407300273476e-30	1.83275646094269e-26	70.5161425870159
"796980"	"NC_047560.1"	51914794	51914794	"+"	2.55435523267077e-15	1.24628165467376e-12	56.0843373493976
"798082"	"NC_047560.1"	52236184	52236184	"+"	3.22906311934785e-12	7.79227327148366e-10	55.1260851591567
"798084"	"NC_047560.1"	52236327	52236327	"+"	1.17779715296301e-14	4.96968727859411e-12	-53.4133709981168
"799089"	"NC_047560.1"	52330889	52330889	"+"	2.15647368390757e-09	2.53193910717299e-07	-53.0769230769231
"799128"	"NC_047560.1"	52338963	52338963	"+"	9.13063049493046e-16	4.92541238213008e-13	61.3333333333333
